date,product,types,price,predicted_price,discount,festivals
2025-01-23,product2,"watch,sport",499.9,499.9,0.0,nan
2025-01-23,Durian Fruit,fruit,25.6,25.6,0.0,nan
2025-01-23,product6,toy,126.69,126.69,0.0,nan
2025-01-23,product3,"phone,sport",218.24,218.24,0.0,nan
2025-01-23,product5,"toy,watch",6.96,6.96,0.0,nan
2025-01-23,product4,sport,3849.07,3849.07,0.0,nan
2025-01-23,Mango Fruit,fruit,11.7,11.7,0.0,nan
2025-01-24,Mango Fruit,fruit,11.7,11.7,0.0,nan
2025-01-24,product2,"watch,sport",499.9,499.9,0.0,nan
2025-01-24,product3,"phone,sport",218.24,218.24,0.0,nan
2025-01-24,Durian Fruit,fruit,25.6,25.6,0.0,nan
2025-01-24,product5,"toy,watch",6.96,6.96,0.0,nan
2025-01-24,product6,toy,126.69,126.69,0.0,nan
2025-01-24,product4,sport,3849.07,3849.07,0.0,nan
2025-01-25,product2,"watch,sport",499.9,499.9,0.0,nan
2025-01-25,product4,sport,3849.07,3849.07,0.0,nan
2025-01-25,product3,"phone,sport",218.24,218.24,0.0,nan
2025-01-25,Mango Fruit,fruit,11.7,11.7,0.0,nan
2025-01-25,product5,"toy,watch",6.96,6.96,0.0,nan
2025-01-25,Durian Fruit,fruit,25.6,25.6,0.0,nan
2025-01-25,product6,toy,126.69,126.69,0.0,nan
2025-01-26,Durian Fruit,fruit,25.6,25.6,0.0,nan
2025-01-26,Mango Fruit,fruit,11.7,11.7,0.0,nan
2025-01-26,product3,"phone,sport",218.24,218.24,0.0,nan
2025-01-26,product6,toy,126.69,126.69,0.0,nan
2025-01-26,product5,"toy,watch",6.96,6.96,0.0,nan
2025-01-26,product4,sport,3849.07,3849.07,0.0,nan
2025-01-26,product2,"watch,sport",499.9,499.9,0.0,nan
2025-01-27,Mango Fruit,fruit,11.7,11.7,0.0,nan
2025-01-27,product6,toy,126.69,126.69,0.0,nan
2025-01-27,product5,"toy,watch",6.96,6.96,0.0,nan
2025-01-27,product4,sport,3849.07,3849.07,0.0,nan
2025-01-27,product3,"phone,sport",218.24,218.24,0.0,nan
2025-01-27,product2,"watch,sport",499.9,499.9,0.0,nan
2025-01-27,Durian Fruit,fruit,25.6,25.6,0.0,nan
2025-01-28,product3,"phone,sport",218.24,218.24,0.0,nan
2025-01-28,Durian Fruit,fruit,25.6,25.6,0.0,nan
2025-01-28,product2,"watch,sport",499.9,499.9,0.0,nan
2025-01-28,product6,toy,126.69,126.69,0.0,nan
2025-01-28,product4,sport,3849.07,3849.07,0.0,nan
2025-01-28,Mango Fruit,fruit,11.7,11.7,0.0,nan
2025-01-28,product5,"toy,watch",6.96,6.96,0.0,nan
2025-01-29,Durian Fruit,fruit,26.91,26.91,0.0,Chinese New Year
2025-01-29,product2,"watch,sport",499.9,411.77,17.63,Chinese New Year
2025-01-29,product4,sport,3849.07,3849.07,0.0,Chinese New Year
2025-01-29,product6,toy,126.69,126.69,0.0,Chinese New Year
2025-01-29,product5,"toy,watch",6.96,5.82,16.39,Chinese New Year
2025-01-29,Mango Fruit,fruit,13.36,13.36,0.0,Chinese New Year
2025-01-29,product3,"phone,sport",218.24,189.07,13.37,Chinese New Year
2025-01-30,Durian Fruit,fruit,28.77,28.77,0.0,Chinese New Year
2025-01-30,product2,"watch,sport",499.9,418.54,16.28,Chinese New Year
2025-01-30,product3,"phone,sport",218.24,178.23,18.33,Chinese New Year
2025-01-30,product4,sport,3849.07,3849.07,0.0,Chinese New Year
2025-01-30,product5,"toy,watch",6.96,5.66,18.67,Chinese New Year
2025-01-30,Mango Fruit,fruit,12.51,12.51,0.0,Chinese New Year
2025-01-30,product6,toy,126.69,126.69,0.0,Chinese New Year
2025-01-31,product3,"phone,sport",218.24,194.93,10.68,Chinese New Year
2025-01-31,product2,"watch,sport",499.9,423.81,15.22,Chinese New Year
2025-01-31,product6,toy,126.69,126.69,0.0,Chinese New Year
2025-01-31,product4,sport,3849.07,3849.07,0.0,Chinese New Year
2025-01-31,Mango Fruit,fruit,12.36,12.36,0.0,Chinese New Year
2025-01-31,product5,"toy,watch",6.96,5.69,18.19,Chinese New Year
2025-01-31,Durian Fruit,fruit,28.24,28.24,0.0,Chinese New Year
2025-02-01,Mango Fruit,fruit,14.83,14.83,0.0,Chinese New Year
2025-02-01,product6,toy,104.59,104.59,0.0,Chinese New Year
2025-02-01,product5,"toy,watch",8.36,7.14,14.64,Chinese New Year
2025-02-01,product4,sport,3640.68,3640.68,0.0,Chinese New Year
2025-02-01,product3,"phone,sport",172.99,151.37,12.5,Chinese New Year
2025-02-01,Durian Fruit,fruit,23.42,23.42,0.0,Chinese New Year
2025-02-01,product2,"watch,sport",445.98,366.65,17.79,Chinese New Year
2025-02-02,product2,"watch,sport",445.98,374.43,16.04,Chinese New Year
2025-02-02,product4,sport,3640.68,3640.68,0.0,Chinese New Year
2025-02-02,product3,"phone,sport",172.99,149.95,13.32,Chinese New Year
2025-02-02,Durian Fruit,fruit,23.68,23.68,0.0,Chinese New Year
2025-02-02,product5,"toy,watch",8.36,7.03,15.88,Chinese New Year
2025-02-02,product6,toy,104.59,104.59,0.0,Chinese New Year
2025-02-02,Mango Fruit,fruit,14.23,14.23,0.0,Chinese New Year
2025-02-03,product6,toy,104.59,104.59,0.0,Chinese New Year
2025-02-03,product2,"watch,sport",445.98,388.4,12.91,Chinese New Year
2025-02-03,product3,"phone,sport",172.99,151.36,12.5,Chinese New Year
2025-02-03,Durian Fruit,fruit,24.66,24.66,0.0,Chinese New Year
2025-02-03,product5,"toy,watch",8.36,7.05,15.62,Chinese New Year
2025-02-03,Mango Fruit,fruit,14.32,14.32,0.0,Chinese New Year
2025-02-03,product4,sport,3640.68,3640.68,0.0,Chinese New Year
2025-02-04,Durian Fruit,fruit,23.76,23.76,0.0,Chinese New Year
2025-02-04,product2,"watch,sport",445.98,385.64,13.53,Chinese New Year
2025-02-04,product3,"phone,sport",172.99,152.94,11.59,Chinese New Year
2025-02-04,product4,sport,3640.68,3640.68,0.0,Chinese New Year
2025-02-04,product5,"toy,watch",8.36,6.9,17.48,Chinese New Year
2025-02-04,Mango Fruit,fruit,14.74,14.74,0.0,Chinese New Year
2025-02-04,product6,toy,104.59,104.59,0.0,Chinese New Year
2025-02-05,product5,"toy,watch",8.36,8.36,0.0,nan
2025-02-05,Durian Fruit,fruit,21.51,21.51,0.0,nan
2025-02-05,product2,"watch,sport",445.98,445.98,0.0,nan
2025-02-05,product4,sport,3640.68,3640.68,0.0,nan
2025-02-05,product6,toy,104.59,104.59,0.0,nan
2025-02-05,Mango Fruit,fruit,13.39,13.39,0.0,nan
2025-02-05,product3,"phone,sport",172.99,172.99,0.0,nan
2025-02-06,product5,"toy,watch",8.36,8.36,0.0,nan
2025-02-06,Mango Fruit,fruit,13.39,13.39,0.0,nan
2025-02-06,product6,toy,104.59,104.59,0.0,nan
2025-02-06,product4,sport,3640.68,3640.68,0.0,nan
2025-02-06,product2,"watch,sport",445.98,445.98,0.0,nan
2025-02-06,Durian Fruit,fruit,21.51,21.51,0.0,nan
2025-02-06,product3,"phone,sport",172.99,172.99,0.0,nan
2025-02-07,Durian Fruit,fruit,21.51,21.51,0.0,nan
2025-02-07,product2,"watch,sport",445.98,445.98,0.0,nan
2025-02-07,product3,"phone,sport",172.99,172.99,0.0,nan
2025-02-07,product6,toy,104.59,104.59,0.0,nan
2025-02-07,Mango Fruit,fruit,13.39,13.39,0.0,nan
2025-02-07,product5,"toy,watch",8.36,8.36,0.0,nan
2025-02-07,product4,sport,3640.68,3640.68,0.0,nan
2025-02-08,Durian Fruit,fruit,21.51,21.51,0.0,nan
2025-02-08,product2,"watch,sport",445.98,445.98,0.0,nan
2025-02-08,product4,sport,3640.68,3640.68,0.0,nan
2025-02-08,product6,toy,104.59,104.59,0.0,nan
2025-02-08,product5,"toy,watch",8.36,8.36,0.0,nan
2025-02-08,Mango Fruit,fruit,13.39,13.39,0.0,nan
2025-02-08,product3,"phone,sport",172.99,172.99,0.0,nan
2025-02-09,Durian Fruit,fruit,21.51,21.51,0.0,nan
2025-02-09,product2,"watch,sport",445.98,445.98,0.0,nan
2025-02-09,product3,"phone,sport",172.99,172.99,0.0,nan
2025-02-09,product4,sport,3640.68,3640.68,0.0,nan
2025-02-09,product5,"toy,watch",8.36,8.36,0.0,nan
2025-02-09,Mango Fruit,fruit,13.39,13.39,0.0,nan
2025-02-09,product6,toy,104.59,104.59,0.0,nan
2025-02-10,product2,"watch,sport",445.98,445.98,0.0,nan
2025-02-10,product3,"phone,sport",172.99,172.99,0.0,nan
2025-02-10,product5,"toy,watch",8.36,8.36,0.0,nan
2025-02-10,product4,sport,3640.68,3640.68,0.0,nan
2025-02-10,product6,toy,104.59,104.59,0.0,nan
2025-02-10,Mango Fruit,fruit,13.39,13.39,0.0,nan
2025-02-10,Durian Fruit,fruit,21.51,21.51,0.0,nan
2025-02-11,Mango Fruit,fruit,13.39,13.39,0.0,nan
2025-02-11,product4,sport,3640.68,3640.68,0.0,nan
2025-02-11,Durian Fruit,fruit,21.51,21.51,0.0,nan
2025-02-11,product5,"toy,watch",8.36,8.36,0.0,nan
2025-02-11,product3,"phone,sport",172.99,172.99,0.0,nan
2025-02-11,product6,toy,104.59,104.59,0.0,nan
2025-02-11,product2,"watch,sport",445.98,445.98,0.0,nan
2025-02-12,product2,"watch,sport",445.98,445.98,0.0,nan
2025-02-12,product4,sport,3640.68,3640.68,0.0,nan
2025-02-12,product6,toy,104.59,104.59,0.0,nan
2025-02-12,product3,"phone,sport",172.99,172.99,0.0,nan
2025-02-12,product5,"toy,watch",8.36,8.36,0.0,nan
2025-02-12,Durian Fruit,fruit,21.51,21.51,0.0,nan
2025-02-12,Mango Fruit,fruit,13.39,13.39,0.0,nan
2025-02-13,Durian Fruit,fruit,21.51,21.51,0.0,nan
2025-02-13,Mango Fruit,fruit,13.39,13.39,0.0,nan
2025-02-13,product5,"toy,watch",8.36,8.36,0.0,nan
2025-02-13,product6,toy,104.59,104.59,0.0,nan
2025-02-13,product3,"phone,sport",172.99,172.99,0.0,nan
2025-02-13,product2,"watch,sport",445.98,445.98,0.0,nan
2025-02-13,product4,sport,3640.68,3640.68,0.0,nan
2025-02-14,product5,"toy,watch",8.36,8.36,0.0,nan
2025-02-14,Mango Fruit,fruit,13.39,13.39,0.0,nan
2025-02-14,product2,"watch,sport",445.98,445.98,0.0,nan
2025-02-14,Durian Fruit,fruit,21.51,21.51,0.0,nan
2025-02-14,product4,sport,3640.68,3640.68,0.0,nan
2025-02-14,product3,"phone,sport",172.99,172.99,0.0,nan
2025-02-14,product6,toy,104.59,104.59,0.0,nan
2025-02-15,product3,"phone,sport",172.99,172.99,0.0,nan
2025-02-15,Durian Fruit,fruit,21.51,21.51,0.0,nan
2025-02-15,product2,"watch,sport",445.98,445.98,0.0,nan
2025-02-15,product5,"toy,watch",8.36,8.36,0.0,nan
2025-02-15,Mango Fruit,fruit,13.39,13.39,0.0,nan
2025-02-15,product6,toy,104.59,104.59,0.0,nan
2025-02-15,product4,sport,3640.68,3640.68,0.0,nan
2025-02-16,Mango Fruit,fruit,13.39,13.39,0.0,nan
2025-02-16,product3,"phone,sport",172.99,172.99,0.0,nan
2025-02-16,product6,toy,104.59,104.59,0.0,nan
2025-02-16,product2,"watch,sport",445.98,445.98,0.0,nan
2025-02-16,product5,"toy,watch",8.36,8.36,0.0,nan
2025-02-16,Durian Fruit,fruit,21.51,21.51,0.0,nan
2025-02-16,product4,sport,3640.68,3640.68,0.0,nan
2025-02-17,Mango Fruit,fruit,13.39,13.39,0.0,nan
2025-02-17,product2,"watch,sport",445.98,445.98,0.0,nan
2025-02-17,product5,"toy,watch",8.36,8.36,0.0,nan
2025-02-17,product4,sport,3640.68,3640.68,0.0,nan
2025-02-17,product6,toy,104.59,104.59,0.0,nan
2025-02-17,Durian Fruit,fruit,21.51,21.51,0.0,nan
2025-02-17,product3,"phone,sport",172.99,172.99,0.0,nan
2025-02-18,product6,toy,104.59,104.59,0.0,nan
2025-02-18,product5,"toy,watch",8.36,8.36,0.0,nan
2025-02-18,product4,sport,3640.68,3640.68,0.0,nan
2025-02-18,product3,"phone,sport",172.99,172.99,0.0,nan
2025-02-18,product2,"watch,sport",445.98,445.98,0.0,nan
2025-02-18,Durian Fruit,fruit,21.51,21.51,0.0,nan
2025-02-18,Mango Fruit,fruit,13.39,13.39,0.0,nan
2025-02-19,product3,"phone,sport",172.99,172.99,0.0,nan
2025-02-19,product2,"watch,sport",445.98,445.98,0.0,nan
2025-02-19,Durian Fruit,fruit,21.51,21.51,0.0,nan
2025-02-19,product4,sport,3640.68,3640.68,0.0,nan
2025-02-19,Mango Fruit,fruit,13.39,13.39,0.0,nan
2025-02-19,product6,toy,104.59,104.59,0.0,nan
2025-02-19,product5,"toy,watch",8.36,8.36,0.0,nan
2025-02-20,product6,toy,104.59,104.59,0.0,nan
2025-02-20,product4,sport,3640.68,3640.68,0.0,nan
2025-02-20,Durian Fruit,fruit,21.51,21.51,0.0,nan
2025-02-20,product2,"watch,sport",445.98,445.98,0.0,nan
2025-02-20,Mango Fruit,fruit,13.39,13.39,0.0,nan
2025-02-20,product3,"phone,sport",172.99,172.99,0.0,nan
2025-02-20,product5,"toy,watch",8.36,8.36,0.0,nan
2025-02-21,Durian Fruit,fruit,21.51,21.51,0.0,nan
2025-02-21,product3,"phone,sport",172.99,172.99,0.0,nan
2025-02-21,product4,sport,3640.68,3640.68,0.0,nan
2025-02-21,product2,"watch,sport",445.98,445.98,0.0,nan
2025-02-21,product5,"toy,watch",8.36,8.36,0.0,nan
2025-02-21,product6,toy,104.59,104.59,0.0,nan
2025-02-21,Mango Fruit,fruit,13.39,13.39,0.0,nan
2025-02-22,Durian Fruit,fruit,21.51,21.51,0.0,nan
2025-02-22,product2,"watch,sport",445.98,445.98,0.0,nan
2025-02-22,product5,"toy,watch",8.36,8.36,0.0,nan
2025-02-22,Mango Fruit,fruit,13.39,13.39,0.0,nan
2025-02-22,product3,"phone,sport",172.99,172.99,0.0,nan
2025-02-22,product4,sport,3640.68,3640.68,0.0,nan
2025-02-22,product6,toy,104.59,104.59,0.0,nan
2025-02-23,Mango Fruit,fruit,13.39,13.39,0.0,nan
2025-02-23,product5,"toy,watch",8.36,8.36,0.0,nan
2025-02-23,product3,"phone,sport",172.99,172.99,0.0,nan
2025-02-23,product4,sport,3640.68,3640.68,0.0,nan
2025-02-23,product2,"watch,sport",445.98,445.98,0.0,nan
2025-02-23,Durian Fruit,fruit,21.51,21.51,0.0,nan
2025-02-23,product6,toy,104.59,104.59,0.0,nan
2025-02-24,Durian Fruit,fruit,21.51,21.51,0.0,nan
2025-02-24,product2,"watch,sport",445.98,445.98,0.0,nan
2025-02-24,product6,toy,104.59,104.59,0.0,nan
2025-02-24,product4,sport,3640.68,3640.68,0.0,nan
2025-02-24,Mango Fruit,fruit,13.39,13.39,0.0,nan
2025-02-24,product5,"toy,watch",8.36,8.36,0.0,nan
2025-02-24,product3,"phone,sport",172.99,172.99,0.0,nan
2025-02-25,product2,"watch,sport",445.98,445.98,0.0,nan
2025-02-25,Durian Fruit,fruit,21.51,21.51,0.0,nan
2025-02-25,product6,toy,104.59,104.59,0.0,nan
2025-02-25,product4,sport,3640.68,3640.68,0.0,nan
2025-02-25,product5,"toy,watch",8.36,8.36,0.0,nan
2025-02-25,Mango Fruit,fruit,13.39,13.39,0.0,nan
2025-02-25,product3,"phone,sport",172.99,172.99,0.0,nan
2025-02-26,product5,"toy,watch",8.36,8.36,0.0,nan
2025-02-26,Mango Fruit,fruit,13.39,13.39,0.0,nan
2025-02-26,product4,sport,3640.68,3640.68,0.0,nan
2025-02-26,product6,toy,104.59,104.59,0.0,nan
2025-02-26,product2,"watch,sport",445.98,445.98,0.0,nan
2025-02-26,product3,"phone,sport",172.99,172.99,0.0,nan
2025-02-26,Durian Fruit,fruit,21.51,21.51,0.0,nan
2025-02-27,product4,sport,3640.68,3640.68,0.0,nan
2025-02-27,product3,"phone,sport",172.99,172.99,0.0,nan
2025-02-27,product5,"toy,watch",8.36,8.36,0.0,nan
2025-02-27,product6,toy,104.59,104.59,0.0,nan
2025-02-27,Mango Fruit,fruit,13.39,13.39,0.0,nan
2025-02-27,Durian Fruit,fruit,21.51,21.51,0.0,nan
2025-02-27,product2,"watch,sport",445.98,445.98,0.0,nan
2025-02-28,Mango Fruit,fruit,13.39,13.39,0.0,nan
2025-02-28,product5,"toy,watch",8.36,8.36,0.0,nan
2025-02-28,product3,"phone,sport",172.99,172.99,0.0,nan
2025-02-28,product4,sport,3640.68,3640.68,0.0,nan
2025-02-28,product2,"watch,sport",445.98,445.98,0.0,nan
2025-02-28,Durian Fruit,fruit,21.51,21.51,0.0,nan
2025-02-28,product6,toy,104.59,104.59,0.0,nan
2025-03-01,product3,"phone,sport",226.12,226.12,0.0,nan
2025-03-01,product2,"watch,sport",447.02,447.02,0.0,nan
2025-03-01,product4,sport,3461.16,3461.16,0.0,nan
2025-03-01,product6,toy,111.79,111.79,0.0,nan
2025-03-01,Mango Fruit,fruit,10.35,10.35,0.0,nan
2025-03-01,product5,"toy,watch",8.28,8.28,0.0,nan
2025-03-01,Durian Fruit,fruit,27.77,27.77,0.0,nan
2025-03-02,product4,sport,3461.16,3461.16,0.0,nan
2025-03-02,product3,"phone,sport",226.12,226.12,0.0,nan
2025-03-02,product5,"toy,watch",8.28,8.28,0.0,nan
2025-03-02,product2,"watch,sport",447.02,447.02,0.0,nan
2025-03-02,Durian Fruit,fruit,27.77,27.77,0.0,nan
2025-03-02,Mango Fruit,fruit,10.35,10.35,0.0,nan
2025-03-02,product6,toy,111.79,111.79,0.0,nan
2025-03-03,product6,toy,111.79,111.79,0.0,nan
2025-03-03,Mango Fruit,fruit,10.35,10.35,0.0,nan
2025-03-03,product5,"toy,watch",8.28,8.28,0.0,nan
2025-03-03,Durian Fruit,fruit,27.77,27.77,0.0,nan
2025-03-03,product3,"phone,sport",226.12,226.12,0.0,nan
2025-03-03,product2,"watch,sport",447.02,447.02,0.0,nan
2025-03-03,product4,sport,3461.16,3461.16,0.0,nan
2025-03-04,product6,toy,111.79,111.79,0.0,nan
2025-03-04,Durian Fruit,fruit,27.77,27.77,0.0,nan
2025-03-04,product2,"watch,sport",447.02,447.02,0.0,nan
2025-03-04,product5,"toy,watch",8.28,8.28,0.0,nan
2025-03-04,product3,"phone,sport",226.12,226.12,0.0,nan
2025-03-04,product4,sport,3461.16,3461.16,0.0,nan
2025-03-04,Mango Fruit,fruit,10.35,10.35,0.0,nan
2025-03-05,product6,toy,111.79,111.79,0.0,nan
2025-03-05,product4,sport,3461.16,3461.16,0.0,nan
2025-03-05,product5,"toy,watch",8.28,8.28,0.0,nan
2025-03-05,Durian Fruit,fruit,27.77,27.77,0.0,nan
2025-03-05,product3,"phone,sport",226.12,226.12,0.0,nan
2025-03-05,product2,"watch,sport",447.02,447.02,0.0,nan
2025-03-05,Mango Fruit,fruit,10.35,10.35,0.0,nan
2025-03-06,product6,toy,111.79,111.79,0.0,nan
2025-03-06,Mango Fruit,fruit,10.35,10.35,0.0,nan
2025-03-06,product3,"phone,sport",226.12,226.12,0.0,nan
2025-03-06,product2,"watch,sport",447.02,447.02,0.0,nan
2025-03-06,product5,"toy,watch",8.28,8.28,0.0,nan
2025-03-06,Durian Fruit,fruit,27.77,27.77,0.0,nan
2025-03-06,product4,sport,3461.16,3461.16,0.0,nan
2025-03-07,Mango Fruit,fruit,10.35,10.35,0.0,nan
2025-03-07,Durian Fruit,fruit,27.77,27.77,0.0,nan
2025-03-07,product3,"phone,sport",226.12,226.12,0.0,nan
2025-03-07,product4,sport,3461.16,3461.16,0.0,nan
2025-03-07,product5,"toy,watch",8.28,8.28,0.0,nan
2025-03-07,product6,toy,111.79,111.79,0.0,nan
2025-03-07,product2,"watch,sport",447.02,447.02,0.0,nan
2025-03-08,product5,"toy,watch",8.28,8.28,0.0,nan
2025-03-08,Mango Fruit,fruit,10.35,10.35,0.0,nan
2025-03-08,product4,sport,3461.16,3461.16,0.0,nan
2025-03-08,product6,toy,111.79,111.79,0.0,nan
2025-03-08,product2,"watch,sport",447.02,447.02,0.0,nan
2025-03-08,product3,"phone,sport",226.12,226.12,0.0,nan
2025-03-08,Durian Fruit,fruit,27.77,27.77,0.0,nan
2025-03-09,product4,sport,3461.16,3461.16,0.0,nan
2025-03-09,product3,"phone,sport",226.12,226.12,0.0,nan
2025-03-09,product5,"toy,watch",8.28,8.28,0.0,nan
2025-03-09,product6,toy,111.79,111.79,0.0,nan
2025-03-09,Mango Fruit,fruit,10.35,10.35,0.0,nan
2025-03-09,Durian Fruit,fruit,27.77,27.77,0.0,nan
2025-03-09,product2,"watch,sport",447.02,447.02,0.0,nan
2025-03-10,Mango Fruit,fruit,10.35,10.35,0.0,nan
2025-03-10,product5,"toy,watch",8.28,8.28,0.0,nan
2025-03-10,product3,"phone,sport",226.12,226.12,0.0,nan
2025-03-10,product4,sport,3461.16,3461.16,0.0,nan
2025-03-10,product2,"watch,sport",447.02,447.02,0.0,nan
2025-03-10,Durian Fruit,fruit,27.77,27.77,0.0,nan
2025-03-10,product6,toy,111.79,111.79,0.0,nan
2025-03-11,product3,"phone,sport",226.12,226.12,0.0,nan
2025-03-11,product2,"watch,sport",447.02,447.02,0.0,nan
2025-03-11,product6,toy,111.79,111.79,0.0,nan
2025-03-11,product4,sport,3461.16,3461.16,0.0,nan
2025-03-11,Mango Fruit,fruit,10.35,10.35,0.0,nan
2025-03-11,product5,"toy,watch",8.28,8.28,0.0,nan
2025-03-11,Durian Fruit,fruit,27.77,27.77,0.0,nan
2025-03-12,product4,sport,3461.16,3461.16,0.0,nan
2025-03-12,product3,"phone,sport",226.12,226.12,0.0,nan
2025-03-12,product6,toy,111.79,111.79,0.0,nan
2025-03-12,product2,"watch,sport",447.02,447.02,0.0,nan
2025-03-12,Durian Fruit,fruit,27.77,27.77,0.0,nan
2025-03-12,Mango Fruit,fruit,10.35,10.35,0.0,nan
2025-03-12,product5,"toy,watch",8.28,8.28,0.0,nan
2025-03-13,product6,toy,111.79,111.79,0.0,nan
2025-03-13,Mango Fruit,fruit,10.35,10.35,0.0,nan
2025-03-13,product5,"toy,watch",8.28,8.28,0.0,nan
2025-03-13,Durian Fruit,fruit,27.77,27.77,0.0,nan
2025-03-13,product3,"phone,sport",226.12,226.12,0.0,nan
2025-03-13,product2,"watch,sport",447.02,447.02,0.0,nan
2025-03-13,product4,sport,3461.16,3461.16,0.0,nan
2025-03-14,Mango Fruit,fruit,10.35,10.35,0.0,nan
2025-03-14,Durian Fruit,fruit,27.77,27.77,0.0,nan
2025-03-14,product2,"watch,sport",447.02,447.02,0.0,nan
2025-03-14,product5,"toy,watch",8.28,8.28,0.0,nan
2025-03-14,product3,"phone,sport",226.12,226.12,0.0,nan
2025-03-14,product4,sport,3461.16,3461.16,0.0,nan
2025-03-14,product6,toy,111.79,111.79,0.0,nan
2025-03-15,Durian Fruit,fruit,27.77,27.77,0.0,nan
2025-03-15,Mango Fruit,fruit,10.35,10.35,0.0,nan
2025-03-15,product5,"toy,watch",8.28,8.28,0.0,nan
2025-03-15,product4,sport,3461.16,3461.16,0.0,nan
2025-03-15,product3,"phone,sport",226.12,226.12,0.0,nan
2025-03-15,product2,"watch,sport",447.02,447.02,0.0,nan
2025-03-15,product6,toy,111.79,111.79,0.0,nan
2025-03-16,product5,"toy,watch",8.28,8.28,0.0,nan
2025-03-16,Durian Fruit,fruit,27.77,27.77,0.0,nan
2025-03-16,product2,"watch,sport",447.02,447.02,0.0,nan
2025-03-16,product4,sport,3461.16,3461.16,0.0,nan
2025-03-16,product6,toy,111.79,111.79,0.0,nan
2025-03-16,Mango Fruit,fruit,10.35,10.35,0.0,nan
2025-03-16,product3,"phone,sport",226.12,226.12,0.0,nan
2025-03-17,product5,"toy,watch",8.28,8.28,0.0,nan
2025-03-17,product2,"watch,sport",447.02,447.02,0.0,nan
2025-03-17,Durian Fruit,fruit,27.77,27.77,0.0,nan
2025-03-17,Mango Fruit,fruit,10.35,10.35,0.0,nan
2025-03-17,product6,toy,111.79,111.79,0.0,nan
2025-03-17,product4,sport,3461.16,3461.16,0.0,nan
2025-03-17,product3,"phone,sport",226.12,226.12,0.0,nan
2025-03-18,product5,"toy,watch",8.28,8.28,0.0,nan
2025-03-18,Mango Fruit,fruit,10.35,10.35,0.0,nan
2025-03-18,product4,sport,3461.16,3461.16,0.0,nan
2025-03-18,product6,toy,111.79,111.79,0.0,nan
2025-03-18,Durian Fruit,fruit,27.77,27.77,0.0,nan
2025-03-18,product2,"watch,sport",447.02,447.02,0.0,nan
2025-03-18,product3,"phone,sport",226.12,226.12,0.0,nan
2025-03-19,Mango Fruit,fruit,10.35,10.35,0.0,nan
2025-03-19,product5,"toy,watch",8.28,8.28,0.0,nan
2025-03-19,product3,"phone,sport",226.12,226.12,0.0,nan
2025-03-19,product6,toy,111.79,111.79,0.0,nan
2025-03-19,Durian Fruit,fruit,27.77,27.77,0.0,nan
2025-03-19,product2,"watch,sport",447.02,447.02,0.0,nan
2025-03-19,product4,sport,3461.16,3461.16,0.0,nan
2025-03-20,Mango Fruit,fruit,10.35,10.35,0.0,nan
2025-03-20,product5,"toy,watch",8.28,8.28,0.0,nan
2025-03-20,product3,"phone,sport",226.12,226.12,0.0,nan
2025-03-20,product4,sport,3461.16,3461.16,0.0,nan
2025-03-20,product2,"watch,sport",447.02,447.02,0.0,nan
2025-03-20,Durian Fruit,fruit,27.77,27.77,0.0,nan
2025-03-20,product6,toy,111.79,111.79,0.0,nan
2025-03-21,Durian Fruit,fruit,27.77,27.77,0.0,nan
2025-03-21,product2,"watch,sport",447.02,447.02,0.0,nan
2025-03-21,product4,sport,3461.16,3461.16,0.0,nan
2025-03-21,Mango Fruit,fruit,10.35,10.35,0.0,nan
2025-03-21,product6,toy,111.79,111.79,0.0,nan
2025-03-21,product5,"toy,watch",8.28,8.28,0.0,nan
2025-03-21,product3,"phone,sport",226.12,226.12,0.0,nan
2025-03-22,product2,"watch,sport",447.02,447.02,0.0,nan
2025-03-22,Mango Fruit,fruit,10.35,10.35,0.0,nan
2025-03-22,product5,"toy,watch",8.28,8.28,0.0,nan
2025-03-22,product4,sport,3461.16,3461.16,0.0,nan
2025-03-22,product3,"phone,sport",226.12,226.12,0.0,nan
2025-03-22,product6,toy,111.79,111.79,0.0,nan
2025-03-22,Durian Fruit,fruit,27.77,27.77,0.0,nan
2025-03-23,Durian Fruit,fruit,27.77,27.77,0.0,nan
2025-03-23,product2,"watch,sport",447.02,447.02,0.0,nan
2025-03-23,product5,"toy,watch",8.28,8.28,0.0,nan
2025-03-23,Mango Fruit,fruit,10.35,10.35,0.0,nan
2025-03-23,product3,"phone,sport",226.12,226.12,0.0,nan
2025-03-23,product6,toy,111.79,111.79,0.0,nan
2025-03-23,product4,sport,3461.16,3461.16,0.0,nan
2025-03-24,Mango Fruit,fruit,10.35,10.35,0.0,nan
2025-03-24,Durian Fruit,fruit,27.77,27.77,0.0,nan
2025-03-24,product3,"phone,sport",226.12,226.12,0.0,nan
2025-03-24,product6,toy,111.79,111.79,0.0,nan
2025-03-24,product5,"toy,watch",8.28,8.28,0.0,nan
2025-03-24,product4,sport,3461.16,3461.16,0.0,nan
